TIMESTAMP,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,AIR_INTAKE_TEMP,SPEED,THROTTLE_POS
1503628942333.0,,,,,0.0,
1503628946336.0,,,,,0.0,
1503628950339.0,,,,,0.0,
1503628954341.0,,,,,0.0,
1503628958345.0,,,,,0.0,
1503628962348.0,,,,,0.0,
1503628966352.0,,,,,0.0,
1503628970361.0,,,,,0.0,
1503628974368.0,,,,,0.0,
1503628978372.0,,,,,0.0,
1503628982384.0,,,,,0.0,
1503628986394.0,,,,,0.0,
1503628990399.0,,,,,0.0,
1503628994403.0,,,,,0.0,
1503628998405.0,,,,,0.0,
1503629002408.0,,,,,0.0,
1503629006412.0,,,,,0.0,
1503629010415.0,,,,,0.0,
1503629014416.0,,,,,0.0,
1503629018422.0,,,,,0.0,
1503629022425.0,,,,,0.0,
1503629026427.0,,,,,0.0,
1503629030430.0,,,,,0.0,
1503629034434.0,,,,,0.0,
1503629038456.0,,,,,0.0,
1503629042464.0,,,,,0.0,
1503629046468.0,,,,,0.0,
1503629050471.0,,,,,0.0,
1503629054481.0,,,,,0.0,
1503629058486.0,,,,,0.0,
1503629062494.0,,,,,0.0,
1503629066507.0,,,,,0.0,
1503629070513.0,,,,,0.0,
1503629074516.0,,,,,0.0,
1503629078520.0,,,,,0.0,
1503629082526.0,,,,,0.0,
1503629086531.0,,,,,0.0,
1503629090537.0,,,,,0.0,
1503629094543.0,,,,,0.0,
1503629098548.0,,,,,0.0,
1503629102557.0,,,,,0.0,
1503629106562.0,,,,,0.0,
1503629110565.0,,,,,0.0,
1503629114573.0,,,,,0.0,
1503629118577.0,,,,,0.0,
1503629122587.0,,,,,0.0,
1503629126598.0,,,,,0.0,
1503629130603.0,,,,,0.0,
1503629134610.0,,,,,0.0,
1503629138627.0,,,,,0.0,
1503629142636.0,,,,,0.0,
1503629146645.0,,,,,0.0,
1503629150661.0,,,,,0.0,
1503629154665.0,,,,,0.0,
1503629158678.0,,,,,0.0,
1503629162690.0,,,,,0.0,
1503629166697.0,,,,,0.0,
1503629170701.0,,,,,0.0,
1503629174705.0,,,,,0.0,
1503629178711.0,,,,,0.0,
1503629182718.0,,,,,0.0,
1503629186726.0,,,,,0.0,
1503629190733.0,,,,,0.0,
1503629194739.0,,,,,0.0,
1503629198742.0,,,,,0.0,
1503629202758.0,,,,,0.0,
1503629206761.0,,,,,0.0,
1503629210763.0,,,,,0.0,
1503629214768.0,,,,,0.0,
1503629218771.0,,,,,0.0,
1503629222774.0,,,,,0.0,
1503629255067.0,,,,,0.0,
1503629259072.0,,,,,0.0,
1503629277058.0,,,,,0.0,
1503629301050.0,,,,,0.0,
1503629348076.0,,,,,0.0,
1503629410597.0,,,,,0.0,
1503629443037.0,,,,,0.0,
1503629463956.0,,,,,0.0,
1503629507408.0,,,,,0.0,
1503629520256.0,,,,,0.0,
1503629607243.0,,,,,0.0,
1503629685781.0,,,,,0.0,
1503629719766.0,,,,,0.0,
1503629755250.0,,,,,0.0,
1503629762293.0,,,,,0.0,
1503629766296.0,,,,,0.0,
1503629770300.0,,,,,0.0,
1503629774305.0,,,,,0.0,
1503629778312.0,,,,,0.0,
1503629782315.0,,,,,0.0,
1503629786318.0,,,,,0.0,
1503629790328.0,,,,,0.0,
1503629794336.0,,,,,0.0,
1503629798339.0,,,,,0.0,
1503629802350.0,,,,,0.0,
1503629806361.0,,,,,0.0,
1503629810370.0,,,,,0.0,
1503629814380.0,,,,,0.0,
1503629818397.0,,,,,0.0,
1503629929071.0,,,,,0.0,
1503629956672.0,,,,,0.0,
1503630001524.0,,,,,0.0,
1503630061514.0,,,,,0.0,
1503630065543.0,,,,,0.0,
1503630069581.0,,,,,0.0,
1503630073607.0,,,,,0.0,
1503630077611.0,,,,,0.0,
1503630081654.0,,,,,0.0,
1503630085678.0,,,,,0.0,
1503630091996.0,,,,,0.0,
1503630096002.0,,,,,0.0,
1503630100008.0,,,,,0.0,
1503630104055.0,,,,,0.0,
1503630108085.0,,,,,0.0,
1503630112118.0,,,,,0.0,
1503630116140.0,,,,,0.0,
1503630120185.0,,,,,0.0,
1503630124221.0,,,,,0.0,
1503630128249.0,,,,,0.0,
1503630132256.0,,,,,0.0,
1503630164648.0,,,,,0.0,
1503630227575.0,,,,,0.0,
1503630275087.0,,,,,0.0,
1503630282589.0,,,,,0.0,
1503630329049.0,,,,,0.0,
1503630349054.0,,,,,0.0,
1503630392189.0,,,,,0.0,
1503630430256.0,,,,,0.0,
1503630458036.0,,,,,0.0,
1503630550117.0,,,,,0.0,
1503630643304.0,,,,,0.0,
1503630680795.0,,,,,0.0,
1503630728046.0,,,,,0.0,
1503630742031.0,,,,,0.0,
1503630746051.0,,,,,0.0,
1503630761372.0,,,,,0.0,
1503630824565.0,,,,,0.0,
1503630828569.0,,,,,0.0,
1503630861694.0,,,,,0.0,
1503630948477.0,,,,,0.0,
1503631013526.0,,,,,0.0,
1503631025422.0,,,,,0.0,
1503631029456.0,,,,,0.0,
1503631033478.0,,,,,0.0,
1503631037492.0,,,,,0.0,
1503631041500.0,,,,,0.0,
1503631045514.0,,,,,0.0,
1503631049526.0,,,,,0.0,
1503631053549.0,,,,,0.0,
1503631057581.0,,,,,0.0,
1503631061585.0,,,,,0.0,
1503631065622.0,,,,,0.0,
1503631069650.0,,,,,0.0,
1503631191279.0,,,,,0.0,
1503631201330.0,,,,,0.0,
1503631205872.0,,,,,0.0,
1503631265486.0,,,,,0.0,
1503631338367.0,,,,,0.0,
1503631362833.0,,,,,0.0,
1503631366852.0,,,,,0.0,
1503631370863.0,,,,,0.0,
1503631374905.0,,,,,0.0,
1503631378910.0,,,,,0.0,
1503631382912.0,,,,,0.0,
1503631504373.0,,,,,0.0,
1503631511330.0,,,,,0.0,
1503631548953.0,,,,,0.0,
1503631579474.0,,,,,0.0,
1503631583480.0,,,,,0.0,
1503631597295.0,,,,,0.0,
1503631612326.0,,,,,0.0,
1503631633004.0,,,,,0.0,
1503631645056.0,,,,,0.0,
1503631649068.0,,,,,0.0,
1503631653087.0,,,,,0.0,
1503631657092.0,,,,,0.0,
1503631661122.0,,,,,0.0,
1503631665138.0,,,,,0.0,
1503631669150.0,,,,,0.0,
1503631673181.0,,,,,0.0,
1503631677228.0,,,,,0.0,
1503631681278.0,,,,,0.0,
1503631685319.0,,,,,0.0,
1503631689330.0,,,,,0.0,
1503631693417.0,,,,,0.0,
1503631697433.0,,,,,0.0,
1503631701442.0,,,,,0.0,
1503631739445.0,,,,,0.0,
1503631798121.0,,,,,0.0,
1503631852291.0,,,,,0.0,
1503631888925.0,,,,,0.0,
1503631892930.0,,,,,0.0,
1503631896934.0,,,,,0.0,
1503631900937.0,,,,,0.0,
1503631904943.0,,,,,0.0,
1503631908988.0,,,,,0.0,
1503631912995.0,,,,,0.0,
1503631917006.0,,,,,0.0,
1503631921014.0,,,,,0.0,
1503631925049.0,,,,,0.0,
1503631929061.0,,,,,0.0,
1503631978046.0,,,,,0.0,
1503632005438.0,,,,,0.0,
1503632052293.0,,,,,0.0,
1503632086048.0,,,,,0.0,
1503632111752.0,,,,,0.0,
1503632169038.0,,,,,0.0,
1503632261446.0,,,,,0.0,
1503632339810.0,,,,,0.0,
1503632343853.0,,,,,0.0,
1503632383366.0,,,,,0.0,
1503632421108.0,,,,,0.0,
1503632425132.0,,,,,0.0,
1503632478189.0,,,,,0.0,
1503632486521.0,,,,,0.0,
1503632498716.0,,,,,0.0,
1503632502720.0,,,,,0.0,
1503632586406.0,,,,,0.0,
1503632590956.0,,,,,0.0,
1503632595150.0,,,,,0.0,
1503632602192.0,,,,,0.0,
1503632650946.0,,,,,0.0,
1503632684547.0,,,,,0.0,
1503632779069.0,,,,,0.0,
1503632832680.0,,,,,0.0,
1503632836694.0,,,,,0.0,
1503632846678.0,,,,,0.0,
1503632879517.0,,,,,0.0,
1503632883533.0,,,,,0.0,
1503632910878.0,,,,,0.0,
1503633001346.0,,,,,0.0,
1503633094076.0,,,,,0.0,
1503633161059.0,,,,,0.0,
1503633165071.0,,,,,0.0,
1503633227603.0,,,,,0.0,
1503633291061.0,,,,,0.0,
1503633324055.0,,,,,0.0,
1503633362242.0,,,,,0.0,
1503633385353.0,,,,,0.0,
1503633399061.0,,,,,0.0,
1503633463259.0,,,,,0.0,
1503633481039.0,,,,,0.0,
1503633485053.0,,,,,0.0,
1503633489055.0,,,,,0.0,
1503633493064.0,,,,,0.0,
1503633526674.0,,,,,0.0,
1503633590075.0,,,,,0.0,
1503633630626.0,,,,,0.0,
1503633687054.0,,,,,0.0,
1503633696330.0,,,,,0.0,
1503633700340.0,,,,,0.0,
1503633704359.0,,,,,0.0,
1503633708379.0,,,,,0.0,
1503633712407.0,,,,,0.0,
1503633716526.0,,,,,0.0,
1503633720550.0,,,,,0.0,
1503633724577.0,,,,,0.0,
1503633728586.0,,,,,0.0,
1503633732590.0,,,,,0.0,
1503633736616.0,,,,,0.0,
1503633740643.0,,,,,0.0,
1503633744658.0,,,,,0.0,
1503633748660.0,,,,,0.0,
1503633752671.0,,,,,0.0,
1503633756691.0,,,,,0.0,
1503633760718.0,,,,,0.0,
1503633764762.0,,,,,0.0,
1503633768840.0,,,,,0.0,
1503633772842.0,,,,,0.0,
1503633776848.0,,,,,0.0,
1503633824232.0,,,,,0.0,
1503633887252.0,,,,,0.0,
1503633955686.0,,,,,0.0,
1503633977670.0,,,,,0.0,
1503634009018.0,,,,,0.0,
1503634032484.0,,,,,0.0,
1503634046781.0,,,,,0.0,
1503634139059.0,,,,,0.0,
1503634192023.0,,,,,0.0,
1503634249198.0,,,,,0.0,
1503634280363.0,,,,,0.0,
1503634284367.0,,,,,0.0,
1503634300450.0,,,,,0.0,
1503634363021.0,,,,,0.0,
1503634367030.0,,,,,0.0,
1503634371060.0,,,,,0.0,
1503634375081.0,,,,,0.0,
1503634379085.0,,,,,0.0,
1503634383090.0,,,,,0.0,
1503634387116.0,,,,,0.0,
1503634391123.0,,,,,0.0,
1503634395130.0,,,,,0.0,
1503634395214.0,,,,,0.0,
1503634399138.0,,,,,0.0,
1503634403144.0,,,,,0.0,
1503634407159.0,,,,,0.0,
1503634411163.0,,,,,0.0,
1503634415233.0,,,,,0.0,
1503634419399.0,,,,,0.0,
1503634481687.0,,,,,0.0,
1503634544675.0,,,,,0.0,
1503634597296.0,,,,,0.0,
1503634663922.0,,,,,0.0,
1503634697593.0,,,,,0.0,
1503634783760.0,,,,,0.0,
1503634819644.0,,,,,0.0,
1503634823659.0,,,,,0.0,
1503634827695.0,,,,,0.0,
1503634831714.0,,,,,0.0,
1503634835741.0,,,,,0.0,
1503634869046.0,,,,,0.0,
1503634916400.0,,,,,0.0,
1503634920433.0,,,,,0.0,
1503634924454.0,,,,,0.0,
1503634964747.0,,,,,0.0,
1503635186197.0,,,,,0.0,
1503635199621.0,,,,,0.0,
1503635203645.0,,,,,0.0,
1503635207681.0,,,,,0.0,
1503635233818.0,,,,,0.0,
1503635242331.0,,,,,0.0,
1503635276060.0,,,,,0.0,
1503635367286.0,,,,,0.0,
1503635371315.0,,,,,0.0,
1503635375349.0,,,,,0.0,
1503635535735.0,,,,,0.0,
1503635625627.0,,,,,0.0,
1503635629658.0,,,,,0.0,
1503635633671.0,,,,,0.0,
1503635637683.0,,,,,0.0,
1503635641687.0,,,,,0.0,
1503635645690.0,,,,,0.0,
1503635649700.0,,,,,0.0,
1503635653704.0,,,,,0.0,
1503635657714.0,,,,,0.0,
1503635661743.0,,,,,0.0,
1503635695048.0,,,,,0.0,
1503635746383.0,,,,,0.0,
1503635750396.0,,,,,0.0,
1503635754418.0,,,,,0.0,
1503635785088.0,,,,,0.0,
1503636080948.0,,,,,0.0,
1503636100368.0,,,,,0.0,
1503636104404.0,,,,,0.0,
1503636108408.0,,,,,0.0,
1503636141868.0,,,,,0.0,
1503636145876.0,,,,,0.0,
1503636178870.0,,,,,0.0,
1503636182895.0,,,,,0.0,
1503636422191.0,,,,,0.0,
1503636434234.0,,,,,0.0,
1503636467646.0,,,,,0.0,
1503636471654.0,,,,,0.0,
1503636505051.0,,,,,0.0,
1503636509090.0,,,,,0.0,
1503636513113.0,,,,,0.0,
1503636522484.0,,,,,0.0,
1503636576729.0,,,,,0.0,
1503636580734.0,,,,,0.0,
1503636584738.0,,,,,0.0,
1503636588777.0,,,,,0.0,
1503636592779.0,,,,,0.0,
1503636596791.0,,,,,0.0,
1503636600795.0,,,,,0.0,
1503636604817.0,,,,,0.0,
1503636608850.0,,,,,0.0,
1503636685801.0,,,,,0.0,
1503636719223.0,,,,,0.0,
1503636723259.0,,,,,0.0,
1503636727290.0,,,,,0.0,
1503636760604.0,,,,,0.0,
1503636764629.0,,,,,0.0,
1503636777065.0,,,,,0.0,
1503636927788.0,,,,,0.0,
1503636932307.0,,,,,0.0,
1503636936311.0,,,,,0.0,
1503636940329.0,,,,,0.0,
1503636980631.0,,,,,0.0,
1503636984649.0,,,,,0.0,
1503636988669.0,,,,,0.0,
1503637040545.0,,,,,0.0,
1503637044611.0,,,,,0.0,
1503637122809.0,,,,,0.0,
1503637156216.0,,,,,0.0,
1503637160245.0,,,,,0.0,
1503637164290.0,,,,,0.0,
1503637198165.0,,,,,0.0,
1503637202172.0,,,,,0.0,
1503637206176.0,,,,,0.0,
1503637210179.0,,,,,0.0,
1503637214182.0,,,,,0.0,
1503637218185.0,,,,,0.0,
1503637222188.0,,,,,0.0,
1503637226194.0,,,,,0.0,
1503637230202.0,,,,,0.0,
1503637234209.0,,,,,0.0,
1503637238217.0,,,,,0.0,
1503637242220.0,,,,,0.0,
1503637246223.0,,,,,0.0,
1503637250227.0,,,,,0.0,
1503637254229.0,,,,,0.0,
1503637258231.0,,,,,0.0,
1503637262234.0,,,,,0.0,
1503637266236.0,,,,,0.0,
1503637270238.0,,,,,0.0,
1503637274241.0,,,,,0.0,
1503637278243.0,,,,,0.0,
1503637282244.0,,,,,0.0,
1503637286246.0,,,,,0.0,
1503637290247.0,,,,,0.0,
1503637294248.0,,,,,0.0,
1503637298250.0,,,,,0.0,
1503637302251.0,,,,,0.0,
1503637306253.0,,,,,0.0,
1503637310255.0,,,,,0.0,
1503637314258.0,,,,,0.0,
1503637318259.0,,,,,0.0,
1503637322262.0,,,,,0.0,
1503637326264.0,,,,,0.0,
1503637330274.0,,,,,0.0,
1503637334275.0,,,,,0.0,
1503637338276.0,,,,,0.0,
1503637342277.0,,,,,0.0,
1503637346278.0,,,,,0.0,
1503637350280.0,,,,,0.0,
1503637354282.0,,,,,0.0,
1503637358285.0,,,,,0.0,
1503637362286.0,,,,,0.0,
1503637366287.0,,,,,0.0,
1503637370290.0,,,,,0.0,
1503637374292.0,,,,,0.0,
1503637378294.0,,,,,0.0,
1503637382296.0,,,,,0.0,
1503637437738.0,,,,,0.0,
1503637472113.0,,,,,0.0,
1503637476138.0,,,,,0.0,
1503637480166.0,,,,,0.0,
1503637484169.0,,,,,0.0,
1503637576885.0,,,,,0.0,
1503637580887.0,,,,,0.0,
1503637584890.0,,,,,0.0,
1503637588949.0,,,,,0.0,
1503637593073.0,,,,,0.0,
1503637597095.0,,,,,0.0,
1503637601108.0,,,,,0.0,
1503637605131.0,,,,,0.0,
1503637609156.0,,,,,0.0,
1503637613188.0,,,,,0.0,
1503637617224.0,,,,,0.0,
1503637621273.0,,,,,0.0,
1503637826050.0,,,,,0.0,
1503637882079.0,,,,,0.0,
1503637931051.0,,,,,0.0,
1503637935076.0,,,,,0.0,
1503637939110.0,,,,,0.0,
1503637943127.0,,,,,0.0,
1503637976343.0,,,,,0.0,
1503637980351.0,,,,,0.0,
1503637984395.0,,,,,0.0,
1503638173431.0,,,,,0.0,
1503638177434.0,,,,,0.0,
1503638181440.0,,,,,0.0,
1503638276762.0,,,,,0.0,
1503638280774.0,,,,,0.0,
1503638284797.0,,,,,0.0,
1503638288801.0,,,,,0.0,
1503638292804.0,,,,,0.0,
1503638374806.0,,,,,0.0,
1503638415057.0,,,,,0.0,
1503638419085.0,,,,,0.0,
1503638423109.0,,,,,0.0,
1503638456389.0,,,,,0.0,
1503638460422.0,,,,,0.0,
1503638464437.0,,,,,0.0,
1503638486778.0,,,,,0.0,
1503638490792.0,,,,,0.0,
1503638494831.0,,,,,0.0,
1503638498847.0,,,,,0.0,
1503638502851.0,,,,,0.0,
1503638506853.0,,,,,0.0,
1503638510857.0,,,,,0.0,
1503638514878.0,,,,,0.0,
1503638518907.0,,,,,0.0,
1503638544884.0,,,,,0.0,
1503638800722.0,,,,,0.0,
1503638834041.0,,,,,0.0,
1503638838069.0,,,,,0.0,
1503638846359.0,,,,,0.0,
1503638850368.0,,,,,0.0,
1503638854397.0,,,,,0.0,
1503639145321.0,,,,,0.0,
1503639178624.0,,,,,0.0,
1503639182654.0,,,,,0.0,
1503639186673.0,,,,,0.0,
1503639219945.0,,,,,0.0,
1503639223955.0,,,,,0.0,
1503639227991.0,,,,,0.0,
1503639323357.0,,,,,0.0,
1503639411539.0,,,,,0.0,
1503639415568.0,,,,,0.0,
1503639419576.0,,,,,0.0,
1503639423580.0,,,,,0.0,
1503639427583.0,,,,,0.0,
1503639431611.0,,,,,0.0,
1503639435633.0,,,,,0.0,
1503639699087.0,,,,,0.0,
1503639703104.0,,,,,0.0,
1503639736558.0,,,,,0.0,
1503639740567.0,,,,,0.0,
1503639744614.0,,,,,0.0,
1503639748618.0,,,,,0.0,
1503639752624.0,,,,,0.0,
1503639913049.0,,,,,0.0,
1503640031209.0,,,,,0.0,
1503640048694.0,,,,,0.0,
1503640348727.0,,,,,0.0,
1503640553046.0,,,,,0.0,
1503640557056.0,,,,,0.0,
1503640561067.0,,,,,0.0,
1503640581353.0,,,,,0.0,
1503640585373.0,,,,,0.0,
1503640589409.0,,,,,0.0,
1503640598730.0,,,,,0.0,
1503640681039.0,,,,,0.0,
1503640887956.0,,,,,0.0,
1503640892002.0,,,,,0.0,
1503640896010.0,,,,,0.0,
1503640900017.0,,,,,0.0,
1503640904021.0,,,,,0.0,
1503640908036.0,,,,,0.0,
1503640912045.0,,,,,0.0,
1503640916056.0,,,,,0.0,
1503640947393.0,,,,,0.0,
1503640951408.0,,,,,0.0,
1503640955431.0,,,,,0.0,
1503640988715.0,,,,,0.0,
1503640992746.0,,,,,0.0,
1503641184098.0,,,,,0.0,
1503641231689.0,,,,,0.0,
1503641247123.0,,,,,0.0,
1503641258627.0,,,,,0.0,
1503641292085.0,,,,,0.0,
1503641296108.0,,,,,0.0,
1503641300118.0,,,,,0.0,
1503641304143.0,,,,,0.0,
1503641308194.0,,,,,0.0,
1503641488081.0,,,,,0.0,
1503641547841.0,,,,,0.0,
1503641551866.0,,,,,0.0,
1503641722522.0,,,,,0.0,
1503641732999.0,,,,,0.0,
1503641737020.0,,,,,0.0,
1503641741040.0,,,,,0.0,
1503641745072.0,,,,,0.0,
1503641749110.0,,,,,0.0,
1503641783095.0,,,,,0.0,
1503641787132.0,,,,,0.0,
1503641791160.0,,,,,0.0,
1503642148172.0,,,,,0.0,
1503642387106.0,,,,,0.0,
1503642402948.0,,,,,0.0,
1503642406978.0,,,,,0.0,
1503642410988.0,,,,,0.0,
1503642431746.0,,,,,0.0,
1503642435778.0,,,,,0.0,
1503642439809.0,,,,,0.0,
1503642449170.0,,,,,0.0,
1503642453173.0,,,,,0.0,
1503642498865.0,,,,,0.0,
1503642510717.0,,,,,0.0,
1503642634091.0,,,,,0.0,
1503642687968.0,,,,,0.0,
1503642698304.0,,,,,0.0,
1503642925257.0,,,,,0.0,
1503642958513.0,,,,,0.0,
1503642962564.0,,,,,0.0,
1503642966585.0,,,,,0.0,
1503642985882.0,,,,,0.0,
1503642989919.0,,,,,0.0,
1503642993957.0,,,,,0.0,
1503643052320.0,,,,,0.0,
1503643290124.0,,,,,0.0,
1503643374126.0,,,,,0.0,
1503643378129.0,,,,,0.0,
1503643395077.0,,,,,0.0,
1503643399080.0,,,,,0.0,
1503643465043.0,,,,,0.0,
1503643585046.0,,,,,0.0,
1503643631070.0,,,,,0.0,
1503643635075.0,,,,,0.0,
1503643639091.0,,,,,0.0,
1503643645415.0,,,,,0.0,
1503643649453.0,,,,,0.0,
1503643653483.0,,,,,0.0,
1503643780098.0,,,,,0.0,
1503643978232.0,,,,,0.0,
1503644127552.0,,,,,0.0,
1503644160996.0,,,,,0.0,
1503644165010.0,,,,,0.0,
1503644169075.0,,,,,0.0,
1503644190405.0,,,,,0.0,
1503644194410.0,,,,,0.0,
1503644198415.0,,,,,0.0,
1503644202455.0,,,,,0.0,
1503644206481.0,,,,,0.0,
1503644210486.0,,,,,0.0,
1503644214518.0,,,,,0.0,
1503644218561.0,,,,,0.0,
1503644362567.0,,,,,0.0,
1503644487551.0,,,,,0.0,
1503644491562.0,,,,,0.0,
1503644495578.0,,,,,0.0,
1503644499614.0,,,,,0.0,
1503644503628.0,,,,,0.0,
1503644507649.0,,,,,0.0,
1503644545041.0,,,,,0.0,
1503644785401.0,,,,,0.0,
1503644831057.0,,,,,0.0,
1503645101524.0,,,,,0.0,
1503645134902.0,,,,,0.0,
1503645138938.0,,,,,0.0,
1503645142950.0,,,,,0.0,
1503645176294.0,,,,,0.0,
1503645180310.0,,,,,0.0,
1503645184313.0,,,,,0.0,
1503645191688.0,,,,,0.0,
1503645195692.0,,,,,0.0,
1503645199695.0,,,,,0.0,
1503645203743.0,,,,,0.0,
1503645207771.0,,,,,0.0,
1503645326072.0,,,,,0.0,
1503645397065.0,,,,,0.0,
1503645927390.0,,,,,0.0,
1503645987199.0,,,,,0.0,
1503646004246.0,,,,,0.0,
1503646023664.0,,,,,0.0,
1503646027691.0,,,,,0.0,
1503646031994.0,,,,,0.0,
1503646050533.0,,,,,0.0,
1503646054539.0,,,,,0.0,
1503646058548.0,,,,,0.0,
1503646083955.0,,,,,0.0,
1503646285703.0,,,,,0.0,
1503646902471.0,,,,,0.0,
1503646935876.0,,,,,0.0,
1503646939888.0,,,,,0.0,
1503646943916.0,,,,,0.0,
1503646977366.0,,,,,0.0,
1503646981395.0,,,,,0.0,
1503646985411.0,,,,,0.0,
1503647171202.0,,,,,0.0,
1503647231145.0,,,,,0.0,
1503647245602.0,,,,,0.0,
1503647583867.0,,,,,0.0,
1503647668172.0,,,,,0.0,
1503647672179.0,,,,,0.0,
1503647676183.0,,,,,0.0,
1503647730045.0,,,,,0.0,
1503647802364.0,,,,,0.0,
1503647883503.0,,,,,0.0,
1503647887551.0,,,,,0.0,
1503647911529.0,,,,,0.0,
1503648085972.0,,,,,0.0,
1503648090026.0,,,,,0.0,
1503648094061.0,,,,,0.0,
1503648098081.0,,,,,0.0,
1503648102100.0,,,,,0.0,
1503648106109.0,,,,,0.0,
1503648110140.0,,,,,0.0,
1503648183861.0,,,,,0.0,
1503648235634.0,,,,,0.0,
1503648432198.0,,,,,0.0,
1503648471843.0,,,,,0.0,
1503648475852.0,,,,,0.0,
1503648479861.0,,,,,0.0,
1503648483865.0,,,,,0.0,
1503648487895.0,,,,,0.0,
1503648491904.0,,,,,0.0,
1503648495915.0,,,,,0.0,
1503648499937.0,,,,,0.0,
1503648503946.0,,,,,0.0,
1503648507953.0,,,,,0.0,
1503648646645.0,,,,,0.0,
1503648650671.0,,,,,0.0,
1503648654682.0,,,,,0.0,
1503648658710.0,,,,,0.0,
1503648662734.0,,,,,0.0,
1503648696589.0,,,,,0.0,
1503648700592.0,,,,,0.0,
1503648734457.0,,,,,0.0,
1503648738494.0,,,,,0.0,
1503648742516.0,,,,,0.0,
1503648775725.0,,,,,0.0,
1503648779740.0,,,,,0.0,
1503648783769.0,,,,,0.0,
1503648971059.0,,,,,0.0,
1503648976994.0,,,,,0.0,
1503648996050.0,,,,,0.0,
1503649240153.0,,,,,0.0,
1503649347261.0,,,,,0.0,
1503649351272.0,,,,,0.0,
1503649355280.0,,,,,0.0,
1503649407923.0,,,,,0.0,
1503649589263.0,,,,,0.0,
1503649631233.0,,,,,0.0,
1503649635241.0,,,,,0.0,
1503649683799.0,,,,,0.0,
1503649687803.0,,,,,0.0,
1503649797926.0,,,,,0.0,
1503649801931.0,,,,,0.0,
1503649805934.0,,,,,0.0,
1503649812918.0,,,,,0.0,
1503649816919.0,,,,,0.0,
1503649850312.0,,,,,0.0,
1503649854314.0,,,,,0.0,
1503649858316.0,,,,,0.0,
1503649872111.0,,,,,0.0,
1503649919042.0,,,,,0.0,
1503650014656.0,,,,,0.0,
1503650018657.0,,,,,0.0,
1503650024640.0,,,,,0.0,
1503650035304.0,,,,,0.0,
1503650101143.0,,,,,0.0,
1503650132052.0,,,,,0.0,
1503650159226.0,,,,,0.0,
1503650262040.0,,,,,0.0,
1503650415156.0,,,,,0.0,
1503650433247.0,,,,,0.0,
1503650503101.0,,,,,0.0,
1503650513075.0,,,,,0.0,
1503650517079.0,,,,,0.0,
1503650616167.0,,,,,0.0,
1503650748397.0,,,,,0.0,
1503650785561.0,,,,,0.0,
1503650808675.0,,,,,0.0,
1503650831343.0,,,,,0.0,
1503651035700.0,,,,,0.0,
1503651051105.0,,,,,0.0,
1503651184581.0,,,,,0.0,
1503651335030.0,,,,,0.0,
1503651346338.0,,,,,0.0,
1503651353665.0,,,,,0.0,
1503651398945.0,,,,,0.0,
1503651403044.0,,,,,0.0,
1503651458114.0,,,,,0.0,
1503651462131.0,,,,,0.0,
1503651544722.0,,,,,0.0,
1503651569528.0,,,,,0.0,
1503651602091.0,,,,,0.0,
1503651606108.0,,,,,0.0,
1503651610114.0,,,,,0.0,
1503651614119.0,,,,,0.0,
1503651618126.0,,,,,0.0,
1503651622136.0,,,,,0.0,
1503651626142.0,,,,,0.0,
1503651630146.0,,,,,0.0,
1503651634152.0,,,,,0.0,
1503651638156.0,,,,,0.0,
1503651642162.0,,,,,0.0,
1503651646170.0,,,,,0.0,
1503651650174.0,,,,,0.0,
1503651654177.0,,,,,0.0,
1503651658186.0,,,,,0.0,
1503651662189.0,,,,,0.0,
1503651666193.0,,,,,0.0,
1503651670223.0,,,,,0.0,
1503651674247.0,,,,,0.0,
1503651678267.0,,,,,0.0,
1503651682271.0,,,,,0.0,
1503651686316.0,,,,,0.0,
1503651690319.0,,,,,0.0,
1503651694327.0,,,,,0.0,
1503651698348.0,,,,,0.0,
1503651702362.0,,,,,0.0,
1503651706370.0,,,,,0.0,
1503651873171.0,,,,,0.0,
1503651892265.0,,,,,0.0,
1503651901750.0,,,,,0.0,
1503651905753.0,,,,,0.0,
1503651909758.0,,,,,0.0,
1503651913768.0,,,,,0.0,
1503651917774.0,,,,,0.0,
1503651921780.0,,,,,0.0,
1503651925787.0,,,,,0.0,
1503651929794.0,,,,,0.0,
1503651933803.0,,,,,0.0,
1503651937810.0,,,,,0.0,
1503651941815.0,,,,,0.0,
1503651945823.0,,,,,0.0,
1503651949828.0,,,,,0.0,
1503651953834.0,,,,,0.0,
1503651957839.0,,,,,0.0,
1503651961850.0,,,,,0.0,
1503651965877.0,,,,,0.0,
1503651969889.0,,,,,0.0,
1503651973913.0,,,,,0.0,
1503652033142.0,,,,,0.0,
1503652066595.0,,,,,0.0,
1503652070621.0,,,,,0.0,
1503652083045.0,,,,,0.0,
1503652087049.0,,,,,0.0,
1503652091087.0,,,,,0.0,
1503652102496.0,,,,,0.0,
1503652106532.0,,,,,0.0,
1503652110536.0,,,,,0.0,
1503652114545.0,,,,,0.0,
1503652118553.0,,,,,0.0,
1503652122583.0,,,,,0.0,
1503652126587.0,,,,,0.0,
1503652130594.0,,,,,0.0,
1503652134597.0,,,,,0.0,
1503652138603.0,,,,,0.0,
1503652142613.0,,,,,0.0,
1503652146617.0,,,,,0.0,
1503652150626.0,,,,,0.0,
1503652154630.0,,,,,0.0,
1503652158634.0,,,,,0.0,
1503652162638.0,,,,,0.0,
